EventID,Duration,TimeStep,Region,Area,Increments
908,720,30,East Coast (North),200,2.32,1.39,1.86,5.23,7.08,3.54,3.86,3.4,7.54,2.3,5.96,9.26,8.57,4.64,4.45,4.16,2.49,1.19,3.11,5.16,1.65,1.61,6.62,2.61
909,720,30,East Coast (North),200,2.71,6.36,8.69,9.55,5.21,2.09,0.55,1.8,2.69,2.33,1.48,1.16,3.86,3.79,3.16,1.33,4.28,4.11,6.54,7.97,8.88,3.99,4.14,3.33
910,720,30,East Coast (North),200,2.82,4.83,5.59,6.58,4.05,3.22,3.18,3.84,5.02,3.31,3.55,5.5,4.06,6.9,3.78,3.06,3.95,4.05,1.78,1.43,2.4,5.19,6.62,5.29
911,720,30,East Coast (North),200,2.11,2.81,3.26,1.98,1.98,1.81,1.78,2.27,1.83,1.33,1.79,2.53,3.74,3.51,5.05,6.7,7.45,8.03,9.08,8.17,7.3,7.24,5.22,3.03
912,720,30,East Coast (North),500,2.47,8.61,10.3,9.02,15.34,11.38,9.8,1.18,1.01,1.23,1.03,1.8,2.57,3.16,2.17,2.09,3.02,3.2,1.97,1.58,2.08,2.23,1.62,1.14
913,720,30,East Coast (North),500,2.05,3.66,5.33,3.26,3.12,1.07,0.65,1.02,3.63,1.9,5.6,3.91,5.12,8.3,5.56,5.48,7.64,6.05,7.17,6.05,4.19,3.89,4.22,1.13
914,720,30,East Coast (North),500,4.11,5.3,8.04,6.06,3.52,4.39,4.14,4.44,2.87,1.22,1.17,3.15,3.08,3.92,3.51,4.03,5.61,5.16,3.87,3.7,5.34,6.46,4.18,2.73
915,720,30,East Coast (North),500,2.55,2.87,1.36,2.88,3.91,1.84,2.47,2.51,4.03,3.17,3.81,4.95,3.51,5.77,5.94,3.47,5.06,9.22,3.61,8.49,4.69,5.67,4.46,3.76
916,720,30,East Coast (North),500,1.43,0.82,1.4,2.14,1.63,2.99,2.95,3.37,3.7,5.09,9.73,5.29,5.12,7.39,4.05,7.05,7.44,6.53,4.22,5.39,4.1,3.97,2.57,1.63
917,720,30,East Coast (North),500,3.34,3.23,3.14,4.06,4.78,7.46,5.39,6.15,6.35,6.22,6.52,6.52,5.65,4.57,5.54,4.27,2.95,3.41,2.47,0.3,0.27,0.56,3.34,3.51
918,720,30,East Coast (North),500,1.49,3.25,5.96,7.89,6.05,3.91,2.55,2.07,4.51,4.55,6.09,8.47,6.05,4.45,5.12,4.47,2.27,5.36,2.55,4.1,3.04,1.91,1.74,2.15
919,720,30,East Coast (North),500,2.1,2.65,2.73,2.35,3.41,3.67,3.7,5.2,4.57,5,5.29,5.46,6.21,5.68,5.59,4.92,4.24,4.72,3.78,4.62,4.16,3.37,3.67,2.91
920,720,30,East Coast (North),500,2.63,1.7,1.12,0.97,1.49,0.72,0.98,1.62,1.92,4.17,4.09,4.91,4.86,4.54,3.78,7.58,6.84,6.33,7.17,10.56,10.34,5.38,3.71,2.59
921,720,30,East Coast (North),500,2.83,2.55,2.42,2.69,3.53,3.6,4.73,4.98,4.86,4.58,5.39,4.67,3.77,4.48,4.67,5.08,5.71,5.32,5.46,4.02,4.27,4.06,3.48,2.85
922,720,30,East Coast (North),1000,4.62,3.37,3.64,4.91,3.07,3.59,3.45,3.14,3.3,4.23,4.36,3.55,3.21,3.78,4.17,2.93,4.03,6.47,6.52,5.61,5.28,4.79,3.81,4.17
923,720,30,East Coast (North),1000,2.63,1.96,1.66,1.9,4.04,3.9,3.64,5.62,3.07,1.28,0.45,0.55,2.06,4.37,6.55,9.08,7.93,8.25,6.49,6.47,5.14,5.36,3.83,3.77
924,720,30,East Coast (North),1000,2.6,2.94,1.5,3.02,3.95,2.02,2.46,2.55,4.11,3.2,3.82,4.9,3.6,5.82,5.81,3.32,4.94,8.93,3.74,8.37,4.77,5.59,4.37,3.67
925,720,30,East Coast (North),1000,3.24,3.43,3.17,2.63,2.46,2.95,3.54,3.94,2.4,4.03,4.63,3.56,3.99,4.72,3.76,3.94,3.9,4.07,6.74,5.75,5.33,4.79,3.2,9.83
926,720,30,East Coast (North),1000,2.81,3.86,3.57,3.54,6.28,6.13,4.3,7.88,9.56,7.64,7.94,5.93,6.66,5.21,3.46,3.23,2.35,2.03,1.57,1.21,0.97,1.34,1.4,1.13
927,720,30,East Coast (North),1000,1.39,2.25,2.43,2.52,2.13,3.27,3.79,4.02,5.51,4.38,4.88,5.18,5.77,6.13,5.91,5.98,5.14,4.81,4.88,4.22,4.26,4.3,3.61,3.24
928,720,30,East Coast (North),1000,4.05,5.03,6.58,5.44,5.17,5.25,3.52,3.89,4.38,5.35,6.88,5.53,4.49,4.92,4.57,3.2,5.12,2.85,3.69,2.65,2.86,1.67,1.94,0.97
929,720,30,East Coast (North),1000,0.1,2.7,5.92,5.14,4.16,2.05,1.96,4.47,6.46,6.87,4.42,4.27,4.1,3.32,3.67,5.5,5.21,4.41,4.63,3.58,3.6,4.52,5.61,3.33
930,720,30,East Coast (North),1000,3.22,3.25,3.19,3.82,4.49,7.38,5.89,5.5,5.71,6.66,6.92,7.19,5.04,4.75,5.23,4.57,3.22,3.09,2.36,0.49,0.49,0.97,3.14,3.43
931,720,30,East Coast (North),1000,2.19,5.97,5.46,5.11,8.65,5.44,8.07,6.31,8.08,5.77,4.55,4.31,4.13,3.79,2.48,1.59,3.13,2.46,1.79,2.97,1.79,2.3,2.18,1.48
932,720,30,East Coast (North),2500,7.34,5.65,2.53,2.99,3.25,3.99,2.57,1.21,1.27,3.65,3,3.55,3.28,4.59,6.01,5.26,3.73,5.32,7.47,6.64,4.14,2.83,3.83,5.9
933,720,30,East Coast (North),2500,1.94,2.91,1.38,2.14,4.64,3.35,5.42,4.78,4.69,4.09,4.69,4.33,5.75,4.5,6.51,8.14,9.11,7.2,9.03,1.99,1.45,0.74,0.67,0.55
934,720,30,East Coast (North),2500,2.92,2.99,3.43,3.64,2.92,3.08,2.57,3.54,3.49,3.88,5.66,4.84,3.56,6.46,7.88,5.74,5.98,4.95,5.95,5.49,3.63,3.14,2.37,1.89
935,720,30,East Coast (North),2500,4.32,5.06,5.91,5.34,4.06,5.06,4.44,4.77,4.05,4.08,4.06,3.95,4.05,3.11,3.28,4.42,2.93,3.63,3.7,3.31,3.69,4.62,4.49,3.67
936,720,30,East Coast (North),2500,2.22,4.29,4.36,3.59,6.8,5.2,6.32,5.02,3.95,2.6,4.25,3.65,2.65,3.42,3.4,3.73,6.06,3.82,3.62,3.74,6.64,5.75,2.18,2.74
937,720,30,East Coast (North),2500,3.41,3.62,3.87,4.63,3.12,2.52,1.17,1.54,1.43,2.79,2.47,5,4.62,5.57,8.66,6.15,6.33,7.51,5.67,6.77,4.67,3.06,2.65,2.77
938,720,30,East Coast (North),2500,2.97,2.71,2.43,3.23,3.76,4.34,5.55,4.79,4.66,4.95,5.53,5.57,5.79,6.01,5.44,4.95,4.81,4.41,4.01,3.87,3.12,2.78,2.56,1.76
939,720,30,East Coast (North),2500,2.78,3.05,3.08,3.56,4.81,6.97,4.64,5.15,5.44,4.27,6.79,6.21,5.97,4.54,5.07,5.75,6.65,3.25,3.08,1.77,1.58,2.15,3.33,0.11
940,720,30,East Coast (North),2500,4.67,2.98,7.62,4.9,3.39,3.14,4.85,4.92,5.06,4.76,3.05,1.73,4.07,2.49,2.97,4.23,4.81,4.49,6.35,7.28,4.44,1.52,4.11,2.17
941,720,30,East Coast (North),2500,0.14,1.77,1.97,2.52,2.59,2.55,3.14,6.79,6.13,5.57,5.11,5.2,5.11,7.11,7.56,6.94,6.8,4.87,4.51,3.8,1.91,3.17,3.15,1.59
942,720,30,East Coast (North),5000,7.93,7.89,8.47,12.85,10.38,6.63,2.15,1.79,2.07,1.85,2.67,3.29,3.56,3.38,2.38,2.74,3.78,2.79,2.12,2.87,2.56,2.12,1.87,1.86
943,720,30,East Coast (North),5000,1.94,3.05,1.89,4.31,5.42,8.4,6.89,4.91,6.68,3.99,3.31,6.17,2.29,1.48,2.44,5.78,3.54,4.05,3.02,2.65,6.77,3.93,3.74,3.35
944,720,30,East Coast (North),5000,2.21,2.78,1.84,2.97,2.71,4.85,2.37,2.56,4.02,4.67,4.68,4.81,3.93,3.22,4.08,3.99,4.87,2.88,3.47,7.07,9,7.53,8.35,1.14
945,720,30,East Coast (North),5000,4.34,3.18,3.44,3.38,3.27,3.13,3.36,3.23,3.35,3.89,4.89,4.41,5.16,4.42,4.87,5.15,5.04,4.35,4.46,4.11,4.33,3.78,5.6,4.86
946,720,30,East Coast (North),5000,1.6,1.72,0.72,1.45,2.83,2.02,2.53,3.97,4.39,4.05,4.91,7.44,4.95,6.13,5.45,4.88,7.16,5.95,5.55,4.17,4.53,5.52,5,3.08
947,720,30,East Coast (North),5000,3.23,2.58,2.16,4.46,4.49,3.21,7.99,6.7,4.3,3.78,4.73,4.08,4.09,3.35,3.71,2.29,4.33,2.03,3.03,3.84,4.92,4.36,6.14,6.2
948,720,30,East Coast (North),5000,3.14,5.06,5.59,6.49,6.65,5.86,4.78,4.91,4.13,5.16,4.45,4.19,3.77,3.6,3.8,2.45,2.59,3.05,2.3,3.51,3.54,3.53,3.2,4.25
949,720,30,East Coast (North),5000,2.11,2.65,2.93,2.97,2.79,3.61,4.42,4.47,5.5,4.39,4.29,5.31,5.15,5.19,5.26,5.12,5.04,4.74,6.79,4.27,4.29,3.86,2.92,1.93
950,720,30,East Coast (North),5000,0.19,1.34,1.58,2.18,2.28,2.58,3.05,6.62,5,4.58,4.34,4.38,4.55,5.96,7.09,6.32,6.89,5.8,6.02,5.64,3.86,4.34,3.64,1.77
951,720,30,East Coast (North),5000,1.94,1.85,1.88,2.01,2.45,4.77,5.45,7.1,7.54,5.04,7.75,5,5.17,4.73,4.73,5.42,5.88,4.5,3.02,5.12,2.44,2.41,2.18,1.62
952,720,30,East Coast (North),10000,2.68,3.4,4.83,5.2,4.74,5.31,4.58,5.78,3.9,1.79,3.39,1.58,6.74,4.47,4.17,5,8.86,4.82,4.02,1.77,1.1,2.71,3.32,5.84
953,720,30,East Coast (North),10000,2.19,2.99,2.37,5.1,6.33,8.2,6.52,4.92,6.58,3.68,2.92,6.12,1.85,1.3,2.36,5.63,3.31,3.81,3.09,2.7,6.83,3.97,3.81,3.42
954,720,30,East Coast (North),10000,3.75,3.41,5.38,4.43,5.61,5.87,4.27,3.55,4.33,3.91,3.61,3.71,3.76,3.65,5.45,3.68,4.49,4.02,6.45,5.67,2.71,2.68,2.59,3.02
955,720,30,East Coast (North),10000,1.65,0.69,0.36,0.74,1,0.75,2.01,1.47,2.25,4.27,5.08,5.77,6.47,7.01,9.36,8.79,11.32,7.74,7.52,7.68,3.95,3.08,0.94,0.1
956,720,30,East Coast (North),10000,4.45,3.31,6.44,6.69,4.06,3.35,4.25,3.92,4.39,3.21,3.38,2.23,5.75,2.44,3.51,4.39,4.54,3.97,5.9,6.34,3.93,1.73,4.47,3.35
957,720,30,East Coast (North),10000,6.84,4.83,3.5,2.66,3.46,3.77,3.8,2.33,2.49,3.21,4.24,3.14,4.24,3.49,3.7,2.4,4.48,6.32,3.15,6.51,6.52,5.1,4.24,5.58
958,720,30,East Coast (North),10000,7.63,7.35,8.33,12.23,10.24,6.31,2.3,1.82,2.13,2.02,2.86,3.42,3.65,3.68,2.55,2.88,3.85,2.89,2.23,3.03,2.66,2.14,1.87,1.93
959,720,30,East Coast (North),10000,2.26,2.57,3.08,3.08,3.37,4.07,4.18,4.35,4.95,4.62,4.16,5.38,5.09,5.33,4.84,4.8,5.07,4.56,6.5,4.63,4.61,3.75,3.03,1.72
960,720,30,East Coast (North),10000,2.87,3.31,3.77,5.14,4.29,4.06,4.27,3.94,5.54,4.99,5.21,4.71,4.76,6.06,6.23,3.4,4.24,4.81,3.24,4.86,3.96,2.24,1.99,2.11
961,720,30,East Coast (North),10000,0.23,1.41,1.71,2.1,2.26,2.5,3.19,7.03,5.21,4.76,4.68,4.62,4.74,6.01,6.73,6.3,6.73,5.37,5.75,5.52,3.67,4.45,3.46,1.57
962,720,30,East Coast (North),20000,0.41,0.85,1.08,0.84,1.99,1.62,2.43,4.35,5.35,5.49,5.71,5.95,7.44,7.47,9.74,6.73,6.72,7.29,5.1,5.27,2.74,1.64,2.43,1.36
963,720,30,East Coast (North),20000,3.83,3.75,3.52,3.87,4.23,4.74,5.2,4.31,4.11,5.41,5.44,5.03,4.79,4.58,4.3,4.38,6.11,4.38,4.48,4.19,3.23,1.84,2.33,1.95
964,720,30,East Coast (North),20000,0.57,0.38,0.64,0.49,1.03,2.59,3.59,2.32,2.9,4.31,8.58,10.14,16.32,7.42,7.33,4.73,5.6,4.36,3.38,3.44,2.67,2.7,2.44,2.07
965,720,30,East Coast (North),20000,3.56,4.35,4.43,5.19,5.25,3.99,4.92,4.45,5.24,5.07,4.62,4.09,3.62,4.36,3.6,3.56,3.82,4.47,4.46,4.65,4.28,3.55,2.51,1.96
966,720,30,East Coast (North),20000,2.34,2.49,2.82,3.77,5.12,6.49,6.53,6.48,6.32,5.63,6.14,4.83,4.28,3.96,4.16,3.24,2.97,3.14,4.61,4.23,3.86,2.95,2.1,1.54
967,720,30,East Coast (North),20000,1.65,2.48,2.59,5.06,10.14,2.83,4.29,4.48,4.41,3.92,3.95,4.88,7.67,5.47,4.16,5.29,4.48,3.34,3.71,3.49,2.96,1.95,2.95,3.85
968,720,30,East Coast (North),20000,4.44,9.1,8.43,6.16,5.39,5.25,4.26,6.96,7.26,5.21,2.45,2.29,1.55,2.54,6.4,3.44,2.67,1.69,2,3.05,4.94,2.39,1.4,0.73
969,720,30,East Coast (North),20000,3.35,4.21,5.05,6.32,5.04,5.13,5.1,5.28,6.53,5.06,4.68,4.48,4.01,5.95,5.54,3.21,3.32,3.86,2.18,3.26,3.6,1.48,1.56,1.8
970,720,30,East Coast (North),20000,3.09,3.12,4.83,1.57,1.6,2.89,3.27,5.02,5.62,4.18,6.16,5.13,6.09,8.14,5.75,6.97,4.65,4.72,4.12,3.58,2.53,2.56,2.36,2.05
971,720,30,East Coast (North),20000,0.06,2.08,0.54,3.44,1.5,0.47,0.66,0.14,0.34,3.87,2.09,2.7,2.08,5.16,17.26,6.94,8.07,14.49,2.57,2.22,2.29,2.9,7.74,10.39
972,720,30,East Coast (North),40000,1.69,2.66,3.1,3.38,4.59,3.52,4.69,6.36,6.93,5.69,5.54,5.22,6.73,6.21,8.08,5.3,5.15,5.08,3.45,3.63,1.37,0.31,0.84,0.48
973,720,30,East Coast (North),40000,2.71,2.97,3.34,4.07,5.13,6.19,6.21,6.01,6.06,5.54,5.83,4.5,3.94,4.03,4.09,3.39,3.25,3.39,4.66,4.11,3.74,3,2.19,1.65
974,720,30,East Coast (North),40000,1.6,2.31,2.85,3.82,3.47,3.93,4.8,5.35,5.31,5.84,4.41,4.46,4.93,6.56,7.9,5.35,4.11,3.69,3.29,4.65,3.93,2.47,2.42,2.55
975,720,30,East Coast (North),40000,3.84,8.1,7.42,5.57,4.95,5.05,4.44,6.86,7.38,5.22,3.04,3.3,2.38,2.98,6.83,3.96,2.91,1.74,2.09,3.04,4.34,2.25,1.38,0.93
976,720,30,East Coast (North),40000,3.79,2.25,1.87,2.32,2.46,2.55,2.85,3.4,3.1,2.69,2.94,4.36,3.23,3.49,5.96,6.64,7.91,8.16,5.47,4.67,5.86,4.56,6.33,3.14
977,720,30,East Coast (North),40000,5,4.17,4.05,4.46,4.38,3.84,3.86,4.49,4.6,6.18,6.37,4.83,4.07,4.02,4.17,4.2,2.94,4.46,3.72,3.31,2.51,3.15,4.05,3.17
978,720,30,East Coast (North),40000,3.46,3.15,3.64,3.61,4.27,3.99,3.94,3.97,4.49,4.51,5.63,5.82,4.59,4.82,4.89,4.41,5.53,6.87,3.28,3.89,4.48,1.92,2.43,2.41
979,720,30,East Coast (North),40000,2.81,3.69,3.27,3.06,3.78,4.02,4.35,5.27,5.18,5.06,5.16,4.71,4.35,3.67,3.67,3.65,4,4.98,5.1,4.51,4.24,2.98,3.71,4.78
980,720,30,East Coast (North),40000,2.95,2.94,2.9,3.24,4.51,2.99,3.95,5.09,4.86,6.26,5.8,7.41,3.99,5.43,6.24,7.49,4.74,2.74,5.01,4.4,1.86,1.71,1.84,1.65
981,720,30,East Coast (North),40000,2.89,3.28,3.9,4.59,5.29,6.11,6.28,5.17,4.9,7.43,4.36,5.29,4.45,4.84,5.74,4.22,4.18,4.41,3.21,1.85,1.15,2.59,2.2,1.67
982,1080,60,East Coast (North),100,2.39,4.01,2.46,0.52,2.91,9.51,5.97,0.79,4.8,8.99,8.96,9.93,10.87,10.22,8.45,7.13,1.55,0.54
983,1080,60,East Coast (North),100,2.61,2.99,2.77,3.24,3.94,4.77,7.57,10.41,8.62,10.63,10.11,8.49,7.37,6.53,5.43,1.77,0.99,1.76
984,1080,60,East Coast (North),100,6.71,4.92,5.27,5.32,7.05,4.95,5.5,6.77,5.05,4.16,5.31,9.55,9.45,1.26,2.96,2.37,8.14,5.26
985,1080,60,East Coast (North),100,0.09,0.74,3.77,8.96,13.48,2.61,5.16,2.93,2.5,3.73,5.28,9.74,17.85,9.3,5.59,5.58,2.33,0.36
986,1080,60,East Coast (North),100,1.44,0.67,2.44,6.25,8.96,12.65,7.13,7.51,9.23,9.01,7.15,5.78,4.89,4.81,2.35,3.09,3.88,2.76
987,1080,60,East Coast (North),100,3.78,0.63,3.48,3.78,2.26,6.52,10.34,11.1,12.97,8.92,9.73,9.99,1.4,1.69,2.97,1.66,3.57,5.21
988,1080,60,East Coast (North),100,1.25,2.81,1.45,2.88,4.83,4.81,3.66,3.04,2.46,3.38,6.23,9.37,13.38,15.87,14.76,8.22,1.15,0.45
989,1080,60,East Coast (North),100,3,2.28,2.93,6.63,2.82,2.48,1.41,1.96,2.71,4.6,4.82,5.64,12.67,10.75,22.32,7,1.85,4.13
990,1080,60,East Coast (North),100,2.39,3.47,7.26,3.52,3.6,6.25,4.43,4.33,4.12,0.57,0,0.2,1.89,8.38,25.61,10.05,8.65,5.28
991,1080,60,East Coast (North),100,2.8,3.36,4.88,3.18,1.95,1.59,2.56,4.83,6.14,7.05,7.57,9.56,8,9.14,11.83,8.79,4.11,2.66
992,1080,60,East Coast (North),200,1.96,2.82,1.54,0.83,2.38,8.09,5.71,1.34,4.52,7.31,7.93,11.46,11.35,11.99,9.92,8.18,1.86,0.81
993,1080,60,East Coast (North),200,2.47,3.25,3.26,2.61,4.42,4.06,5.08,6.59,7.81,8.33,7.08,7.67,8.77,8.9,6.76,6.33,4.03,2.58
994,1080,60,East Coast (North),200,0.57,3.29,1.83,5,6.05,4.17,2.89,3.74,3.77,4.49,5.94,6.72,6.97,11.1,13.24,15.06,4.22,0.95
995,1080,60,East Coast (North),200,1.75,2.89,2.84,2.08,3.97,4.24,6.23,7.85,8.08,9.47,10.33,8.92,7.84,7.33,6.82,5.6,1.65,2.11
996,1080,60,East Coast (North),200,2.69,2.74,1.79,2.27,2.54,3.19,2.75,10.45,6.28,9.28,7.02,15.14,7.72,5.64,3.65,5.78,6.99,4.08
997,1080,60,East Coast (North),200,1.5,0.56,2.61,4.52,5.56,4.86,5.69,3.5,3.13,4.36,6.65,5.7,6.05,9.73,8.82,7.33,11.01,8.42
998,1080,60,East Coast (North),200,0.07,0.77,4.3,11.87,13.17,2.44,4.31,3.04,3.61,5.18,5.06,9.59,16.12,7.99,5.09,4.76,2.2,0.43
999,1080,60,East Coast (North),200,2.51,5.68,1.15,4.34,5.26,7.67,15.86,17.74,11.13,5.77,4.99,7.25,3.92,3.14,1.61,1.43,0.28,0.27
1000,1080,60,East Coast (North),200,5.55,5.19,2.53,5.13,2.19,4.94,3.59,4.17,5.48,6.56,5.19,4.41,8.41,14.4,7.49,6.06,5.69,3.02
1001,1080,60,East Coast (North),200,6.03,7.04,10.45,4.88,5.62,7.99,4.04,5.38,6.96,4.27,2.97,2.55,11.7,7.91,1.75,3.11,3.25,4.1
1002,1080,60,East Coast (North),500,2.93,2.36,4.46,5.05,9.93,7.14,6.35,5.45,1.78,4.64,5.54,7.18,6.72,6.74,7.93,4.65,6.85,4.3
1003,1080,60,East Coast (North),500,2,3.65,2.48,1.26,2.58,7.94,5.63,1.51,4.1,6.62,7.98,12.24,11.58,11.67,9.04,7.17,1.73,0.82
1004,1080,60,East Coast (North),500,4.82,4.52,3.24,4.74,4.09,5.85,6.96,7.04,7.23,11.29,10.83,8.98,6.77,2.51,3.4,2.36,2.55,2.82
1005,1080,60,East Coast (North),500,1.99,1.09,1.78,3.47,6.73,4.96,5.08,7.84,6.35,4.27,6.46,11.44,6.1,8.03,12.71,8.65,1.98,1.07
1006,1080,60,East Coast (North),500,1.11,2.71,5.39,3.63,2.37,2.06,1.43,2.96,6.92,8.18,6.96,12.07,11.3,17.5,7.61,3.61,2.71,1.48
1007,1080,60,East Coast (North),500,0.27,0.16,1.49,7.94,12.01,5.57,5.66,9.16,12.51,8.26,5.81,6.82,6.15,3.15,2.72,3.25,4.88,4.19
1008,1080,60,East Coast (North),500,2.48,3.33,3.3,2.77,4.5,4.05,5.08,6.8,8.04,8.14,6.89,7.47,8.81,8.8,6.77,6.15,4.03,2.59
1009,1080,60,East Coast (North),500,6.72,9.7,9.1,9.35,9.71,8.73,13.1,5.06,2.17,4.23,0.58,0.59,0.93,0,0.04,0,9.38,10.61
1010,1080,60,East Coast (North),500,1.84,2.98,2.89,2.23,4.08,4.37,6.08,7.64,8.22,9.24,10.21,9.03,7.69,7.22,6.47,5.66,1.84,2.31
1011,1080,60,East Coast (North),500,5.25,5.14,4,2.36,1.63,0.5,6.29,7.07,3.26,10,8.54,5.5,5.54,8.36,7.22,6.15,8.77,4.42
1012,1080,60,East Coast (North),1000,5.85,6.88,6.79,5.73,5.62,4.38,4.36,5.18,4.03,4.32,4.6,4.99,4.73,4.71,7.29,8.46,6.96,5.12
1013,1080,60,East Coast (North),1000,2.78,5.34,4.41,1.43,4.29,7.71,5.15,1.32,3.7,7.21,8.8,11.6,11.35,10.21,7.23,5.56,1.29,0.62
1014,1080,60,East Coast (North),1000,5.11,4.5,3.4,4.89,3.98,5.76,6.82,7.1,6.84,10.73,10.73,8.91,6.34,2.44,3.62,2.56,3.27,3
1015,1080,60,East Coast (North),1000,2.87,5.53,4.81,4.67,6.06,5.29,6.3,6.45,5.88,5.96,9.06,7.4,9.13,4.92,5.29,2.55,3.47,4.36
1016,1080,60,East Coast (North),1000,6.28,5.76,6.12,10.69,10.49,14.82,11.95,10.23,5.76,3.77,2.4,1.99,2.19,1.79,1.88,1.31,1.35,1.22
1017,1080,60,East Coast (North),1000,1.43,1.48,1.45,2.73,2.76,2.67,3.18,4.33,4.72,6.83,8.65,8.8,10.41,10.4,8.71,7.96,7.49,6
1018,1080,60,East Coast (North),1000,1.01,0.48,1.96,7.77,10.3,8.93,6.35,8.35,10.64,8.07,6.66,6.83,5.43,3.88,2.49,3.28,4.33,3.24
1019,1080,60,East Coast (North),1000,5.86,4.74,3.17,2.02,1.27,1.91,7.99,5.33,5.26,10.98,6.6,5.87,7.17,7.79,7.11,6.48,7.83,2.62
1020,1080,60,East Coast (North),1000,1.55,1.87,4.76,6.28,5.71,6.6,5.7,3.67,3.59,4.7,5.03,7.68,10.6,8.15,8.47,6.77,5.21,3.66
1021,1080,60,East Coast (North),1000,4.77,6.27,6.9,10.13,10.4,10.69,9.81,7.32,6.62,4.34,1.75,0.67,4.37,4.32,3.62,3.15,1.81,3.06
1022,1080,60,East Coast (North),2500,3.39,13.68,18.52,14.9,2.47,2.4,4.06,5.09,3.86,4.69,3.48,3.35,2.39,2.87,3.63,3.48,3.7,4.04
1023,1080,60,East Coast (North),2500,5.16,7.9,8.26,6.31,5.73,5.52,4.49,3.67,3.96,3.87,4.26,4.51,4.82,5.03,4.72,6.64,8.47,6.68
1024,1080,60,East Coast (North),2500,4.56,4.05,3.39,4.21,4.29,5.93,9.56,4.06,5.33,2.78,3.62,4.82,5.78,8.29,6.66,10.38,5.13,7.16
1025,1080,60,East Coast (North),2500,6.37,6.27,6.76,4.33,7.74,1.36,1.48,4.51,5.39,8.72,8.39,4.57,5.74,3.6,4.59,6.87,4.99,8.32
